startPos_x,startPos_y,startPos_z,hitPos_z,hitPos_y,hitPos_z,rayDir_x,rayDir_y,rayDir_z,cross_x,cross_y,cross_z
-0.008835763,1.035666,-10.02016,-0.249121,1.022769,-0.249121,0.01042039,-0.007338759,0.9999188,-0.05881184,-0.07646324,5.170131E-05
-0.008992329,1.035849,-10.02005,-0.2494985,1.029524,-0.2494985,0.009296753,-0.003598931,0.9999503,-0.02883911,-0.0673297,2.579637E-05
-0.009062689,1.036008,-10.01992,-0.2496512,1.030967,-0.2496512,0.007988042,-0.00287187,0.999964,-0.023018,-0.05678172,2.079976E-05
-0.009041965,1.035695,-10.0197,-0.2496143,1.02705,-0.2496143,0.007213492,-0.004935777,0.9999618,-0.03957801,-0.05058828,3.580449E-05
-0.00911158,1.035756,-10.01961,-0.2497317,1.027943,-0.2497317,0.005916967,-0.004447746,0.9999726,-0.0356414,-0.04013946,3.235977E-05
-0.008952904,1.035564,-10.01978,-0.2496275,1.024884,-0.2496275,0.005844009,-0.00609653,0.9999644,-0.04888431,-0.03968245,4.375663E-05
-0.0086274,1.035599,-10.02005,-0.2496359,1.025916,-0.2496359,0.006354148,-0.005503821,0.9999647,-0.04409181,-0.0440334,3.781526E-05
-0.008287504,1.035699,-10.02048,-0.2494825,1.028155,-0.2494825,0.009030065,-0.004307552,0.9999499,-0.03454624,-0.06575883,2.86967E-05
-0.008487023,1.035449,-10.02074,-0.2494619,1.025088,-0.2494619,0.008204732,-0.005906503,0.9999489,-0.04735356,-0.05898478,4.013156E-05
-0.008551627,1.035226,-10.02077,-0.2493424,1.02194,-0.2493424,0.007976247,-0.007585635,0.9999394,-0.06083762,-0.05710158,5.210729E-05
-0.008198317,1.035096,-10.02084,-0.2490377,1.020077,-0.2490377,0.01002058,-0.008561029,0.9999132,-0.06863901,-0.0737736,5.622985E-05
-0.007733703,1.034878,-10.02093,-0.2486721,1.01668,-0.2486721,0.01122681,-0.01037863,0.9998831,-0.08322662,-0.08381627,6.447943E-05
-0.007304847,1.034726,-10.02115,-0.2483204,1.013258,-0.2483204,0.0118814,-0.01221985,0.9998547,-0.09795684,-0.08940923,7.130756E-05
-0.007078897,1.034671,-10.02136,-0.248383,1.014444,-0.248383,0.01214568,-0.01152004,0.9998599,-0.09236157,-0.09171058,6.52931E-05
-0.007054016,1.034474,-10.02101,-0.2480714,1.010572,-0.2480714,0.01200004,-0.01363235,0.9998351,-0.1093297,-0.09055979,7.743132E-05
-0.06376652,1.036452,-10.03196,-5.045706,1.067397,-5.045706,-0.6117865,0.02531263,0.7906179,0.1017497,-0.6593518,0.09984476
-0.0669897,1.033897,-10.02913,-5.036226,1.031433,-5.036226,-0.6063084,-0.002278371,0.7952263,-0.009415821,-0.6989257,-0.009181416
-0.07024404,1.031613,-10.02736,-5.060022,1.00115,-5.060022,-0.6188323,-0.02545326,0.7851106,-0.1025178,-0.6074491,-0.1004991
-0.07264,1.029999,-10.02654,-5.085098,0.9833285,-5.085098,-0.6338626,-0.03928772,0.7724472,-0.158087,-0.4959948,-0.1549516
-0.07319198,1.029442,-10.02598,-5.089748,0.9777162,-5.089748,-0.6370744,-0.04348616,0.7695747,-0.174851,-0.4716988,-0.1714005
-0.07309751,1.029489,-10.02599,-5.086146,0.9779248,-5.086146,-0.6348938,-0.04329353,0.7713854,-0.1740877,-0.4876573,-0.1706535
-0.07371095,1.029429,-10.02661,-5.08895,0.9762634,-5.08895,-0.6366162,-0.04465889,0.7698866,-0.1795788,-0.4741323,-0.175996
-0.07407409,1.029247,-10.02657,-5.087513,0.9740919,-5.087513,-0.6359055,-0.0463132,0.7703761,-0.1862534,-0.4787138,-0.1825216
-0.07416385,1.029522,-10.0264,-5.084982,0.9742752,-5.084982,-0.6343908,-0.04627451,0.7716262,-0.1860318,-0.4897625,-0.1823168
-0.07408342,1.029776,-10.02663,-5.085824,0.9772792,-5.085824,-0.6346315,-0.04405031,0.7715585,-0.1771398,-0.4884598,-0.1735906
-0.07377703,1.029721,-10.02699,-5.081746,0.97776,-5.081746,-0.6321658,-0.04352681,0.7736096,-0.1750527,-0.5064669,-0.1715429
-0.07348473,1.030206,-10.02668,-5.071394,0.980699,-5.071394,-0.6260511,-0.04122961,0.7786914,-0.1657536,-0.5514205,-0.1624586
-0.07336512,1.030621,-10.02656,-5.065921,0.9850461,-5.065921,-0.6227261,-0.03791275,0.7815208,-0.1524535,-0.576077,-0.1494233
-0.07386281,1.030232,-10.02698,-5.071682,0.9836473,-5.071682,-0.6259168,-0.03888135,0.7789201,-0.156383,-0.5524774,-0.1532427
-0.07466576,1.030162,-10.02751,-5.077929,0.9835886,-5.077929,-0.6293489,-0.03898123,0.7761446,-0.1567933,-0.5269711,-0.153605
-0.07556635,1.030113,-10.02767,-5.081633,0.9825155,-5.081633,-0.6314856,-0.03989771,0.7743605,-0.1604777,-0.5107112,-0.157182
-0.07627539,1.029569,-10.02742,-5.081041,0.9767174,-5.081041,-0.6315556,-0.04432474,0.7740626,-0.1783364,-0.5089417,-0.1746474
-0.07708303,1.029135,-10.02724,-5.083777,0.9724793,-5.083777,-0.6334628,-0.047513,0.772313,-0.1911224,-0.4939704,-0.1871508
-0.0778577,1.029225,-10.02739,-5.08736,0.9727978,-5.08736,-0.6354873,-0.04735282,0.770658,-0.1904383,-0.4787579,-0.1864532
-0.07837658,1.029063,-10.02788,-5.089398,0.9721039,-5.089398,-0.63669,-0.04787976,0.769632,-0.1926156,-0.469312,-0.1885407
-0.07870216,1.029037,-10.02822,-5.092783,0.972377,-5.092783,-0.638668,-0.04764813,0.7680058,-0.1916491,-0.4545786,-0.1875767
-0.07890521,1.029398,-10.02819,-5.09821,0.9774947,-5.09821,-0.6415772,-0.04370048,0.7658126,-0.1756943,-0.4341335,-0.1719655
-0.0792269,1.029908,-10.02855,-5.109007,0.9838716,-5.109007,-0.6480105,-0.03906568,0.7606289,-0.157169,-0.387464,-0.1537986
-0.07894402,1.029434,-10.02843,-5.107718,0.9792187,-5.107718,-0.6475576,-0.04259752,0.7608249,-0.1714051,-0.3902898,-0.1677391
-0.07893794,1.029804,-10.0281,-5.112455,0.9877876,-5.112455,-0.6500445,-0.03559091,0.7590622,-0.1430597,-0.3735201,-0.1400268
-0.07896587,1.030079,-10.02807,-5.118323,0.9900735,-5.118323,-0.6539007,-0.03410962,0.755811,-0.1372328,-0.3452089,-0.1343081
-0.07899801,1.029431,-10.02764,-5.115664,0.9833364,-5.115664,-0.6525834,-0.03923383,0.7567005,-0.1578355,-0.3542166,-0.154484
-0.07927475,1.029322,-10.02746,-5.116436,0.9810187,-5.116436,-0.653278,-0.04107714,0.756003,-0.1652139,-0.3486009,-0.1617059
-0.07931872,1.0294,-10.02755,-5.117158,0.9812735,-5.117158,-0.6537433,-0.04092123,0.7556092,-0.1645747,-0.3451076,-0.1610777
-0.07934924,1.029435,-10.02743,-5.117461,0.9814618,-5.117461,-0.6539502,-0.04083276,0.7554349,-0.1642468,-0.3436368,-0.1607562
-0.07929418,1.029189,-10.02732,-5.117909,0.9797032,-5.117909,-0.6544017,-0.04209855,0.7549742,-0.1693185,-0.3400948,-0.1657272
-0.07899704,1.029377,-10.02729,-5.116749,0.9813247,-5.116749,-0.6535082,-0.04083568,0.7558171,-0.1642062,-0.3472028,-0.1607378
-0.07903875,1.029596,-10.02722,-5.11621,0.9823231,-5.11621,-0.6530825,-0.04022274,0.7562177,-0.1617858,-0.3505049,-0.1583641
-0.07919039,1.029451,-10.02723,-5.114806,0.9806302,-5.114806,-0.6522418,-0.04148758,0.7568749,-0.1668529,-0.356375,-0.163321
-0.07917074,1.029564,-10.02715,-5.113873,0.9809791,-5.113873,-0.651598,-0.04127122,0.7574409,-0.1659766,-0.3612452,-0.1624668
-0.07900924,1.029599,-10.02698,-5.112663,0.9808048,-5.112663,-0.6508321,-0.04144309,0.7580898,-0.1666743,-0.3670659,-0.1631592
-0.07880731,1.029428,-10.02678,-5.111671,0.9781275,-5.111671,-0.6504279,-0.04355107,0.7583184,-0.1751565,-0.3698168,-0.1714749
-0.07849389,1.029223,-10.02656,-5.107984,0.9757752,-5.107984,-0.6482249,-0.04528143,0.7601013,-0.1820945,-0.3859992,-0.1782878
-0.07836337,1.029323,-10.02644,-5.108085,0.9771529,-5.108085,-0.6481934,-0.04420615,0.7601914,-0.1777622,-0.3866229,-0.1740554
-0.07843485,1.029421,-10.02646,-5.108529,0.977446,-5.108529,-0.6484587,-0.04403788,0.759975,-0.1770758,-0.3846517,-0.1733815
-0.01469761,1.087556,-10.07504,-5.034883,5.946014,-5.034883,0.1562877,0.6508465,0.7429488,-0.3292155,-0.6257983,0.6174732
-0.02553351,1.087132,-10.07317,-5.100691,5.8599,-5.100691,0.02581804,0.645398,0.7634101,-0.4343524,-0.08918933,0.09009147
-0.02114157,1.085865,-10.06977,-5.079262,5.854404,-5.079262,0.04562588,0.6344186,0.771642,-0.513536,-0.1719992,0.1717766
-0.0176386,1.085767,-10.06803,-5.075751,5.852633,-5.075751,0.04337993,0.6324081,0.7734197,-0.5296323,-0.1649669,0.1645961
-0.01485853,1.085429,-10.06816,-5.077718,5.851673,-5.077718,0.03724008,0.6330054,0.7732511,-0.5265243,-0.1417996,0.1414388
-0.01319893,1.084661,-10.06933,-5.079002,5.850808,-5.079002,0.03467778,0.6334565,0.7730008,-0.5230768,-0.1324724,0.132024
-0.0138949,1.084888,-10.07014,-5.08391,5.852341,-5.08391,0.03318629,0.6360911,0.7709,-0.5035355,-0.126038,0.1256741
-0.01554953,1.0852,-10.06987,-5.088621,5.853573,-5.088621,0.02910943,0.6385808,0.7690041,-0.485965,-0.1084988,0.1084928
-0.01643937,1.085029,-10.06901,-5.08512,5.851495,-5.08512,0.02442349,0.6363145,0.7710431,-0.50383,-0.08890189,0.08932684
-0.01637543,1.084794,-10.06855,-5.083062,5.849675,-5.083062,0.01744032,0.6348465,0.7724414,-0.5155704,-0.06059846,0.0614447
-0.01488028,1.084847,-10.0685,-5.083779,5.850221,-5.083779,0.01950103,0.6353578,0.7719716,-0.5116506,-0.06988312,0.07044106
-0.01353316,1.084853,-10.06819,-5.082597,5.850552,-5.082597,0.02545086,0.6349885,0.7721023,-0.5138097,-0.0948327,0.09492858
-0.01341217,1.084759,-10.06781,-5.079481,5.849703,-5.079481,0.02741211,0.6333407,0.7733875,-0.5258389,-0.1028371,0.1028531
-0.0144272,1.084799,-10.06793,-5.081387,5.849938,-5.081387,0.0245594,0.6342523,0.772736,-0.51947,-0.09065346,0.09091725
-0.01560666,1.085052,-10.06816,-5.083926,5.850462,-5.083926,0.0197872,0.6354732,0.7718694,-0.5109284,-0.0705907,0.07121456
-0.01604081,1.084963,-10.06787,-5.082303,5.849419,-5.082303,0.01573611,0.6344075,0.7728386,-0.5192754,-0.05388126,0.05480324
-0.01591966,1.085069,-10.06794,-5.084539,5.850138,-5.084539,0.01325464,0.6356383,0.7718732,-0.5103865,-0.04390866,0.04492319
-0.01565051,1.085109,-10.06817,-5.087373,5.85113,-5.087373,0.01132033,0.6372522,0.7705722,-0.4985416,-0.03625078,0.03730286
-0.01555562,1.085137,-10.06841,-5.088514,5.851472,-5.088514,0.009692838,0.6378788,0.7700758,-0.4938698,-0.0297186,0.03083315
-0.0157249,1.085235,-10.06876,-5.09071,5.852417,-5.09071,0.008684198,0.6391539,0.7690299,-0.4843645,-0.02554017,0.02669652
-0.01637423,1.085276,-10.06921,-5.092615,5.853103,-5.092615,0.00633576,0.6402398,0.768149,-0.4761879,-0.01563156,0.01695629
-0.01683341,1.085423,-10.06954,-5.095531,5.8544,-5.095531,0.003132276,0.6419827,0.7667127,-0.4632094,-0.002378247,0.003883714
-0.01697191,1.085204,-10.06924,-5.092042,5.852814,-5.092042,0.002217663,0.6398871,0.7684658,-0.4788988,0.001440367,0.0001826556
-0.01711804,1.085091,-10.06881,-5.089881,5.851865,-5.089881,-0.001253261,0.6386433,0.7695019,-0.4882813,0.01561993,-0.01375891
-0.01731776,1.084995,-10.06853,-5.088492,5.851331,-5.088492,-0.003939384,0.6378778,0.7701276,-0.494035,0.02664299,-0.02459484
-0.06457096,1.040138,-10.03124,-0.2319292,1.089954,-0.2319292,-0.4552024,0.02452056,0.8900503,0.1959455,0.1387715,0.09639019
-0.06681111,1.034617,-10.02421,-0.2295555,0.9756264,-0.2295555,-0.4549153,-0.0297205,0.8900387,-0.238598,0.1355515,-0.1174255
-0.06678106,1.033872,-10.0227,-0.2250047,0.9678892,-0.2250047,-0.4510343,-0.03306386,0.891894,-0.2651002,0.09653997,-0.1304833
-0.06594329,1.034198,-10.02411,-0.2283802,0.9856564,-0.2283802,-0.4507662,-0.02434926,0.8923099,-0.1952046,0.09265661,-0.09608267
-0.06460483,1.034611,-10.02465,-0.2277423,0.9983753,-0.2277423,-0.447919,-0.01822035,0.8938885,-0.1461129,0.06283045,-0.07193506
-0.06385683,1.034632,-10.02379,-0.2258602,1.000045,-0.2258602,-0.4456654,-0.01738723,0.8950307,-0.1394026,0.03940535,-0.06864766
-0.06393465,1.034551,-10.0222,-0.2250963,0.9955949,-0.2250963,-0.4455128,-0.01960257,0.8950609,-0.1571805,0.03755236,-0.07741351
-0.06393748,1.033758,-10.02132,-0.2228523,0.9825347,-0.2228523,-0.4452494,-0.02576644,0.8950358,-0.2066248,0.03522873,-0.1017745
-0.06366192,1.033499,-10.02126,-0.2214458,0.9772431,-0.2214458,-0.4447783,-0.02824373,0.8951953,-0.2264236,0.03060055,-0.1115332
-0.0635106,1.033737,-10.02115,-0.2219381,0.9786415,-0.2219381,-0.445075,-0.02766006,0.895066,-0.2217328,0.03334284,-0.1092271
-0.0636486,1.033903,-10.02131,-0.2236849,0.9804214,-0.2236849,-0.4466357,-0.02685117,0.8943129,-0.2152479,0.048985,-0.1060279
-0.06398956,1.033683,-10.02146,-0.224752,0.9779727,-0.224752,-0.4483252,-0.02798488,0.8934324,-0.2243865,0.06630564,-0.1105205
-0.06465089,1.033261,-10.0212,-0.2255984,0.9704968,-0.2255984,-0.4510905,-0.03149373,0.8919224,-0.2525191,0.09481478,-0.1243638
-0.06527239,1.032951,-10.02051,-0.2259653,0.9617819,-0.2259653,-0.4541605,-0.0356554,0.8902061,-0.2858736,0.1263971,-0.1407829
-0.06550253,1.032544,-10.02008,-0.223994,0.9516625,-0.223994,-0.4551696,-0.04043009,0.8894864,-0.3241134,0.1373334,-0.1596136
-0.06569229,1.032349,-10.02013,-0.2222166,0.942758,-0.2222166,-0.4565604,-0.04468616,0.8885695,-0.3582227,0.1522546,-0.1764033
-0.06554431,1.032386,-10.02054,-0.222247,0.9441016,-0.222247,-0.4559567,-0.04403471,0.888912,-0.3529877,0.1461086,-0.1738229
-0.06505116,1.032957,-10.02095,-0.2246454,0.9529625,-0.2246454,-0.4556551,-0.03994175,0.8892599,-0.3201457,0.1421146,-0.1576589
-0.0641253,1.033312,-10.02105,-0.2238996,0.9584364,-0.2238996,-0.4527906,-0.03744659,0.8908302,-0.3001687,0.1123304,-0.1478477
-0.06283486,1.033728,-10.02091,-0.2203072,0.965394,-0.2203072,-0.4465695,-0.03422881,0.894094,-0.2743658,0.04859304,-0.135176
-0.061326,1.033694,-10.02076,-0.213406,0.9652733,-0.213406,-0.4395472,-0.03430226,0.8975642,-0.2750026,-0.02254438,-0.1355335
-0.06010893,1.033635,-10.0205,-0.2039566,0.9635192,-0.2039566,-0.4314352,-0.03510997,0.9014605,-0.2814522,-0.1039348,-0.1387499
-0.05985814,1.03379,-10.02024,-0.2014171,0.9630672,-0.2014171,-0.4294695,-0.03540606,0.9023871,-0.2838266,-0.1236258,-0.1399311
-0.06000449,1.033568,-10.02024,-0.2014977,0.9596673,-0.2014977,-0.4302242,-0.03697886,0.9019644,-0.2964302,-0.1157994,-0.1461406
-0.06030072,1.033641,-10.0203,-0.2037325,0.9611781,-0.2037325,-0.4317594,-0.03627372,0.9012591,-0.2907758,-0.1004705,-0.1433435
-0.06063045,1.033667,-10.02053,-0.2061618,0.962166,-0.2061618,-0.4336123,-0.03580011,0.9003881,-0.286977,-0.08186007,-0.1414583
-0.06091928,1.033824,-10.02092,-0.2085116,0.9646751,-0.2085116,-0.4351332,-0.0346357,0.8996997,-0.2776459,-0.06660509,-0.1368455
-0.06107468,1.034092,-10.02137,-0.2111619,0.9681492,-0.2111619,-0.4368029,-0.03302399,0.8989509,-0.2646931,-0.04999065,-0.1304516
-0.06071845,1.035295,-10.02105,-0.2106197,0.9781957,-0.2106197,-0.4345577,-0.02862448,0.900189,-0.2294181,-0.07325125,-0.1130787
-0.06052308,1.03565,-10.02105,-0.2119743,0.9822573,-0.2119743,-0.4351519,-0.02681528,0.8999577,-0.2149816,-0.06771183,-0.1059665
-0.06075609,1.035452,-10.0215,-0.2148643,0.9808391,-0.2148643,-0.438031,-0.02744947,0.8985407,-0.2201145,-0.03870916,-0.1084865
-0.06112335,1.034488,-10.02213,-0.2134021,0.9742703,-0.2134021,-0.43769,-0.03025199,0.8986169,-0.2426209,-0.0412569,-0.1195625
-0.0609309,1.034439,-10.02213,-0.2122057,0.9745715,-0.2122057,-0.4364919,-0.03003501,0.8992067,-0.2408083,-0.0533309,-0.1186742
-0.06087693,1.034306,-10.02207,-0.2105746,0.9726898,-0.2105746,-0.4353569,-0.03091458,0.899727,-0.2478807,-0.06454706,-0.1221616
-0.06076648,1.034188,-10.02223,-0.210679,0.9717457,-0.210679,-0.4356216,-0.0313214,0.8995848,-0.2511392,-0.06188917,-0.1237683
-0.06074064,1.034063,-10.0223,-0.2098818,0.9718695,-0.2098818,-0.434842,-0.03118856,0.8999665,-0.2500632,-0.06964111,-0.1232379
-0.06108612,1.034199,-10.0224,-0.2109738,0.9736224,-0.2109738,-0.4354759,-0.030385,0.8996875,-0.2436206,-0.06317234,-0.1200533
-0.06195822,1.034179,-10.02291,-0.2146991,0.9731664,-0.2146991,-0.4389773,-0.0306041,0.8979768,-0.2453839,-0.0275321,-0.1208946
-0.06226497,1.033963,-10.02309,-0.218171,0.9705514,-0.218171,-0.4429854,-0.0318183,0.895964,-0.2551612,0.01283932,-0.1257017
-0.0284728,1.03126,-10.01264,4.819434,0.8601504,4.819434,-0.006528273,-0.06055008,0.9981438,-0.7272918,0.1011411,0.001378701
-0.0272367,1.03088,-10.01143,4.832631,0.8452101,4.832631,0.001145373,-0.06536116,0.997861,-0.7849522,0.007987812,0.001424202
-0.02975293,1.031118,-10.01146,4.871994,0.8516958,4.871994,-0.03890778,-0.06223749,0.9973027,-0.7473711,0.4909879,0.001483306
-0.02952486,1.031953,-10.01275,4.859601,0.8734413,4.859601,-0.04428933,-0.0552223,0.9974914,-0.6631713,0.5554837,0.001306957
-0.02982254,1.032624,-10.01439,4.858181,0.8908271,4.858181,-0.04999474,-0.04941244,0.9975264,-0.5934436,0.6243116,0.001182627
-0.03058711,1.033553,-10.01531,4.885458,0.9113438,4.885458,-0.06198172,-0.04216188,0.9971864,-0.5063792,0.7689396,0.001036605
-0.02979763,1.034012,-10.01559,4.85084,0.9247428,4.85084,-0.05673893,-0.03819257,0.9976583,-0.4587734,0.705356,0.0009111864
-0.02859006,1.033833,-10.0158,4.819688,0.9179334,4.819688,-0.04346276,-0.04099667,0.9982135,-0.4925125,0.5449336,0.0009361799
-0.02857393,1.033979,-10.01598,4.81435,0.9212961,4.81435,-0.04187023,-0.03991305,0.9983255,-0.4794298,0.5257989,0.0009139362
-0.02836145,1.034181,-10.01596,4.811953,0.9247768,4.811953,-0.04166279,-0.03880343,0.9983779,-0.4661478,0.5231373,0.0008799313
-0.02811259,1.033954,-10.01586,4.812967,0.9197521,4.812967,-0.04065654,-0.04048899,0.9983525,-0.4863906,0.5108464,0.0009102011
-0.02782865,1.033883,-10.01564,4.810433,0.9176204,4.810433,-0.03854107,-0.04126995,0.9984044,-0.4957945,0.4852029,0.0009173159
-0.02768162,1.033774,-10.01526,4.813856,0.9116173,4.813856,-0.03834715,-0.04328378,0.9983266,-0.5199082,0.4827424,0.0009595251
-0.02731817,1.033805,-10.01533,4.81337,0.9142671,4.81337,-0.03906995,-0.0423692,0.9983378,-0.5089408,0.4911374,0.0009263447
-0.02718027,1.033764,-10.01558,4.811418,0.9161059,4.811418,-0.03865594,-0.04173993,0.9983804,-0.5014098,0.4860616,0.0009071771
-0.02735971,1.03372,-10.01593,4.810429,0.9165975,4.810429,-0.03828693,-0.04155167,0.9984025,-0.4991241,0.4817841,0.0009104607
-0.02758595,1.033862,-10.01636,4.806211,0.9228351,4.806211,-0.03797787,-0.03944745,0.9984997,-0.4738523,0.4782676,0.0008718423
-0.02777125,1.033854,-10.0164,4.805335,0.9237693,4.805335,-0.03774031,-0.03914771,0.9985205,-0.4703157,0.475563,0.0008686327
-0.02792084,1.033654,-10.0161,4.81041,0.9172469,4.81041,-0.03848151,-0.04130949,0.9984051,-0.4962542,0.4845757,0.0009224336
-0.02788476,1.033479,-10.01585,4.813517,0.9122051,4.813517,-0.03846336,-0.04298201,0.9983352,-0.5163239,0.4843187,0.0009590352
-0.0277911,1.033573,-10.01587,4.813748,0.9144132,4.813748,-0.03937748,-0.04223152,0.9983315,-0.507316,0.4952263,0.0009389007
-0.02753847,1.03389,-10.01586,4.807672,0.9214703,4.807672,-0.03837668,-0.03990836,0.9984661,-0.479336,0.4830056,0.0008819941
-0.02747115,1.034159,-10.01611,4.807056,0.9275962,4.807056,-0.03997513,-0.03785022,0.9984835,-0.454659,0.5021604,0.000833089
-0.02711272,1.034159,-10.01625,4.805339,0.9261483,4.805339,-0.03850639,-0.03840824,0.99852,-0.4614202,0.4842355,0.0008322408
-0.0263761,1.033858,-10.01617,4.802772,0.9130923,4.802772,-0.03190687,-0.04298151,0.9985663,-0.5163474,0.404366,0.0009065305
-0.02591838,1.033747,-10.01597,4.801084,0.9061379,4.801084,-0.02719263,-0.04543901,0.998597,-0.5458423,0.3473638,0.0009423012
-0.02568604,1.033841,-10.01599,4.79976,0.9062585,4.79976,-0.02605627,-0.04545476,0.9986265,-0.5460388,0.3335293,0.0009340455
-0.02557289,1.033944,-10.01625,4.798525,0.9072198,4.798525,-0.02545096,-0.04516165,0.9986554,-0.5425058,0.3261728,0.0009244513
-0.02569734,1.033996,-10.01665,4.798702,0.9103261,4.798702,-0.02732207,-0.04406919,0.9986548,-0.5293968,0.3487594,0.0009065452
-0.02577086,1.034093,-10.01685,4.79928,0.9108183,4.79928,-0.02800507,-0.04392618,0.9986422,-0.5277086,0.3570269,0.0009055408
-0.02590808,1.034292,-10.01679,4.800565,0.9124707,4.800565,-0.02978655,-0.0433826,0.9986144,-0.5211629,0.3785359,0.0008994734
-0.02602762,1.034028,-10.01679,4.805161,0.9072275,4.805161,-0.03084264,-0.04508504,0.9985069,-0.541637,0.3913172,0.0009384376
-0.02604941,1.033994,-10.0167,4.80646,0.9059568,4.80646,-0.0311867,-0.04550436,0.9984772,-0.5466762,0.3954649,0.0009477923
-0.02598862,1.033925,-10.01652,4.80954,0.903489,4.80954,-0.03221866,-0.0462992,0.9984079,-0.5562068,0.407807,0.0009624362
-0.02571466,1.033747,-10.0164,4.812759,0.8982209,4.812759,-0.03193237,-0.04805389,0.9983342,-0.5772986,0.4041444,0.0009878427
-0.02549634,1.033417,-10.01651,4.816236,0.8918909,4.816236,-0.03120593,-0.05011496,0.9982558,-0.6020632,0.3952447,0.001021515
-0.02555963,1.033524,-10.01666,4.813721,0.8950876,4.813721,-0.031129,-0.04905483,0.9983109,-0.5892993,0.3943765,0.001003467
-0.02588771,1.033436,-10.01683,4.814402,0.8952242,4.814402,-0.03168888,-0.04896349,0.9982978,-0.5882125,0.4013674,0.001014277
-0.02619226,1.033363,-10.01704,4.816768,0.893378,4.816768,-0.03232284,-0.04955714,0.9982481,-0.5953814,0.4092312,0.001037734
-0.02637613,1.033443,-10.01745,4.812069,0.8978173,4.812069,-0.03139044,-0.04807878,0.9983502,-0.5775835,0.3981897,0.001015551
